stock_code,stock_name,entry_date,entry_price,exit_date,exit_price,quantity,pnl,pnl_pct,exit_reason,holding_days
AMD,AMD,2024-07-03,163.89999389648438,2024-07-18,155.77000427246094,130,-1057.0,-0.0496,ES1 손절 -3%,10
INTC,Intel,2024-06-20,30.426984786987305,2024-07-19,32.7721061706543,219,514.0,0.0771,ES3 트레일링스탑,20
ADBE,Adobe,2024-06-14,525.3099975585938,2024-07-22,554.8200073242188,5,148.0,0.0562,ES3 트레일링스탑,24
TXN,Texas Instruments,2024-07-03,190.18572998046875,2024-07-25,188.4744873046875,103,-176.0,-0.0090,ES4 데드크로스,15
ISRG,Intuitive Surgical,2024-07-23,455.05999755859375,2024-07-25,436.739990234375,46,-843.0,-0.0403,ES1 손절 -3%,2
PANW,Palo Alto Networks,2024-06-12,159.89500427246094,2024-08-02,152.8000030517578,130,-922.0,-0.0444,ES1 손절 -3%,35
PANW,Palo Alto Networks,2024-08-12,165.5500030517578,2024-08-22,174.74000549316406,100,919.0,0.0555,ES3 트레일링스탑,8
NVDA,NVIDIA,2024-08-13,116.0903091430664,2024-08-22,123.68705749511719,144,1094.0,0.0654,ES3 트레일링스탑,7
GOOGL,Alphabet,2024-08-22,162.75823974609375,2024-09-03,156.3592071533203,133,-851.0,-0.0393,ES1 손절 -3%,7
INTC,Intel,2024-08-30,22.040000915527344,2024-09-03,20.100000381469727,611,-1185.0,-0.0880,ES1 손절 -3%,1
META,Meta,2024-08-02,485.75,2024-09-04,510.2295227050781,42,1028.0,0.0504,ES3 트레일링스탑,22
AVGO,Broadcom,2024-08-13,153.84197998046875,2024-09-04,151.83224487304688,109,-219.0,-0.0131,ES4 데드크로스,15
NFLX,Netflix,2024-08-09,63.39400100708008,2024-09-06,66.5770034790039,262,834.0,0.0502,ES3 트레일링스탑,19
AAPL,Apple,2024-08-15,223.2534637451172,2024-09-06,219.37893676757812,1,-4.0,-0.0174,ES4 데드크로스,15
TSLA,Tesla,2024-09-04,219.41000366210938,2024-09-06,210.72999572753906,95,-825.0,-0.0396,ES1 손절 -3%,2
ADBE,Adobe,2024-08-15,554.1599731445312,2024-09-13,536.8699951171875,1,-17.0,-0.0312,ES1 손절 -3%,20
NVDA,NVIDIA,2024-09-13,119.0592269897461,2024-09-18,113.33118438720703,177,-1014.0,-0.0481,ES1 손절 -3%,3
ISRG,Intuitive Surgical,2024-08-02,449.7300109863281,2024-10-01,484.760009765625,45,1576.0,0.0779,ES5 보유기간 초과,41
MSFT,Microsoft,2024-09-10,409.4111022949219,2024-10-03,411.7240295410156,50,116.0,0.0056,ES4 데드크로스,17
QCOM,Qualcomm,2024-09-18,162.7137908935547,2024-10-07,161.39894104003906,124,-163.0,-0.0081,ES4 데드크로스,13
AVGO,Broadcom,2024-09-12,162.11727905273438,2024-10-15,173.93797302246094,129,1525.0,0.0729,ES3 트레일링스탑,23
ISRG,Intuitive Surgical,2024-10-14,487.6099853515625,2024-10-16,476.5899963378906,38,-419.0,-0.0226,ES4 데드크로스,2
NFLX,Netflix,2024-09-16,69.6500015258789,2024-10-17,68.76499938964844,89,-79.0,-0.0127,ES4 데드크로스,23
GOOGL,Alphabet,2024-10-14,164.12835693359375,2024-10-22,164.30743408203125,131,23.0,0.0011,ES4 데드크로스,6
META,Meta,2024-09-16,531.1752319335938,2024-10-23,561.4652099609375,39,1181.0,0.0570,ES3 트레일링스탑,27
PANW,Palo Alto Networks,2024-10-08,177.56500244140625,2024-10-30,179.7550048828125,120,263.0,0.0123,ES4 데드크로스,16
ISRG,Intuitive Surgical,2024-10-18,521.1500244140625,2024-10-31,503.8399963378906,9,-156.0,-0.0332,ES1 손절 -3%,9
MSFT,Microsoft,2024-10-22,422.56719970703125,2024-10-31,401.6518859863281,50,-1046.0,-0.0495,ES1 손절 -3%,7
AMZN,Amazon,2024-10-17,187.52999877929688,2024-11-07,210.0500030517578,113,2545.0,0.1201,ES2 익절 +12%,15
INTC,Intel,2024-11-05,23.31999969482422,2024-11-07,26.229999542236328,727,2116.0,0.1248,ES2 익절 +12%,2
QCOM,Qualcomm,2024-11-07,167.17079162597656,2024-11-12,157.98609924316406,105,-964.0,-0.0549,ES1 손절 -3%,3
NVDA,NVIDIA,2024-11-07,148.8290557861328,2024-11-15,141.93138122558594,118,-814.0,-0.0463,ES1 손절 -3%,6
META,Meta,2024-11-12,582.5118408203125,2024-11-15,551.8931274414062,28,-857.0,-0.0526,ES1 손절 -3%,3
TXN,Texas Instruments,2024-10-25,199.11196899414062,2024-11-18,200.66500854492188,106,165.0,0.0078,ES4 데드크로스,16
MSFT,Microsoft,2024-11-08,417.6546630859375,2024-11-18,410.9530944824219,41,-275.0,-0.0160,ES4 데드크로스,6
NFLX,Netflix,2024-10-18,76.38899993896484,2024-11-20,88.38500213623047,278,3335.0,0.1570,ES2 익절 +12%,23
GOOGL,Alphabet,2024-10-28,165.87948608398438,2024-11-21,166.784912109375,9,8.0,0.0055,ES4 데드크로스,18
LRCX,Lam Research,2024-12-03,77.2988052368164,2024-12-05,74.21040344238281,288,-889.0,-0.0400,ES1 손절 -3%,2
BKNG,Booking,2024-10-31,4623.5322265625,2024-12-18,4895.7216796875,4,1089.0,0.0589,ES3 트레일링스탑,33
AMZN,Amazon,2024-12-03,213.44000244140625,2024-12-19,223.2899932861328,82,808.0,0.0461,ES3 트레일링스탑,12
META,Meta,2024-12-02,590.4901733398438,2024-12-23,597.9644165039062,37,277.0,0.0127,ES4 데드크로스,15
AAPL,Apple,2024-11-19,227.03973388671875,2024-12-24,256.7972106933594,76,2262.0,0.1311,ES2 익절 +12%,24
